id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
470,24000.0,3,9.49,768.68,B,B2,34360.0,7 years,0,130000.0,1,2015-01-01,1,0,63.0,14,24.0,0.0,690.0,694.0,13.0,0.0,0.0,31292.0,72.8,28.0,1,0,Jan-2002,0.0,1.0,0.0,4.0,7.0,7.0,5.0,10.0,9.0,8.0,17.0,7.0,13.0,0.0,0.0,0.0,1.0
471,8000.0,3,7.89,250.29,A,A5,66.0,10+ years,1,67000.0,1,2015-04-01,0,4,5.0,4,13.4,1.0,670.0,674.0,6.0,0.0,0.0,10497.0,68.6,14.0,0,0,Dec-1998,4.0,1.0,3.0,3.0,5.0,5.0,3.0,7.0,2.0,5.0,11.0,5.0,6.0,0.0,0.0,1.0,1.0
472,22000.0,3,7.62,685.55,A,A3,4163.0,10+ years,0,56000.0,1,2014-02-01,0,0,358.0,21,19.97,1.0,715.0,719.0,13.0,0.0,0.0,8122.0,9.6,21.0,1,0,Aug-2004,0.0,1.0,0.0,3.0,3.0,3.0,9.0,13.0,5.0,10.0,14.0,3.0,13.0,0.0,0.0,0.0,1.0
473,3600.0,3,13.58,122.31,C,C2,6499.0,3 years,2,53574.6,2,2018-04-01,0,5,539.0,42,21.95,0.0,695.0,699.0,11.0,0.0,0.0,19541.0,49.5,28.0,0,0,May-2009,6.0,1.0,0.0,2.0,4.0,4.0,5.0,8.0,11.0,7.0,13.0,4.0,11.0,0.0,0.0,0.0,3.0
474,9325.0,3,10.91,304.9,C,C3,15890.0,10+ years,1,70522.26,0,2007-12-01,0,0,57.0,9,18.96,1.0,690.0,694.0,9.0,0.0,,5749.0,43.2,23.0,1,0,Jan-1993,20830.0,1.0,,,,,,,,,,,,,,,
475,4800.0,3,15.61,167.84,D,D1,82.0,< 1 year,0,75000.0,2,2014-10-01,0,0,108.0,21,2.3,0.0,670.0,674.0,4.0,0.0,0.0,4198.0,97.6,5.0,0,0,May-2010,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0
476,2400.0,3,9.99,77.43,B,B1,227294.0,< 1 year,1,100000.0,1,2011-08-01,0,0,41.0,25,1.54,0.0,735.0,739.0,4.0,0.0,0.0,1030.0,93.6,12.0,1,0,Dec-1994,727.0,1.0,,,,,,,,,,,,,,,
477,10000.0,3,24.85,396.81,E,E3,2595.0,10+ years,1,30000.0,0,2017-09-01,0,0,171.0,8,32.8,0.0,670.0,674.0,10.0,2.0,2.0,8923.0,49.8,27.0,0,0,Oct-2001,0.0,1.0,0.0,3.0,6.0,6.0,3.0,6.0,10.0,7.0,17.0,6.0,10.0,0.0,0.0,0.0,4.0
478,7000.0,3,17.86,252.58,D,D5,9490.0,1 year,1,50000.0,2,2015-08-01,0,5,493.0,42,29.98,0.0,660.0,664.0,15.0,0.0,0.0,18841.0,71.4,34.0,1,0,Jun-2003,6.0,1.0,0.0,3.0,6.0,6.0,5.0,9.0,16.0,8.0,13.0,6.0,15.0,0.0,0.0,0.0,3.0
479,14000.0,3,7.26,433.95,A,A4,4196.0,1 year,1,50000.0,1,2015-09-01,0,4,588.0,4,29.6,0.0,690.0,694.0,20.0,0.0,0.0,18840.0,64.5,30.0,0,0,Aug-2006,4.0,1.0,0.0,5.0,7.0,7.0,6.0,7.0,14.0,14.0,16.0,7.0,20.0,0.0,0.0,0.0,3.0
480,27975.0,3,15.61,978.15,D,D1,18773.0,< 1 year,1,70000.0,1,2014-09-01,0,4,134.0,8,21.46,1.0,680.0,684.0,5.0,0.0,0.0,26058.0,91.1,20.0,1,0,Nov-2003,4.0,1.0,0.0,2.0,3.0,3.0,2.0,6.0,9.0,4.0,11.0,3.0,5.0,0.0,0.0,0.0,1.0
481,3000.0,3,14.31,102.99,C,C4,77774.0,10+ years,0,102000.0,0,2015-01-01,0,4,514.0,13,18.08,1.0,660.0,664.0,15.0,0.0,0.0,27631.0,82.5,42.0,1,0,Jun-1991,4.0,1.0,0.0,3.0,6.0,6.0,3.0,10.0,18.0,8.0,22.0,6.0,15.0,0.0,0.0,0.0,5.0
482,7350.0,3,13.98,251.14,C,C3,54.0,,1,18672.0,2,2014-11-01,0,0,56.0,8,25.58,0.0,695.0,699.0,5.0,0.0,0.0,15418.0,69.8,14.0,0,0,Mar-1999,0.0,1.0,0.0,2.0,5.0,5.0,2.0,9.0,2.0,5.0,12.0,5.0,5.0,0.0,0.0,0.0,2.0
483,5700.0,3,19.05,209.09,D,D4,296374.0,< 1 year,1,32000.0,2,2013-06-01,0,0,372.0,30,31.16,0.0,680.0,684.0,7.0,0.0,0.0,5591.0,91.7,8.0,0,0,Mar-2007,499.0,1.0,0.0,3.0,5.0,5.0,3.0,3.0,2.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,2.0
484,14000.0,3,6.03,426.1,A,A1,374.0,< 1 year,0,91000.0,0,2013-12-01,0,4,341.0,14,28.02,0.0,710.0,714.0,15.0,0.0,0.0,29165.0,71.5,42.0,0,0,Oct-2001,22793.0,1.0,0.0,2.0,4.0,4.0,3.0,7.0,25.0,5.0,15.0,4.0,15.0,0.0,0.0,0.0,1.0
485,18000.0,3,10.15,582.08,B,B2,19657.0,< 1 year,1,70000.0,2,2014-09-01,0,0,66.0,14,30.12,0.0,720.0,724.0,10.0,0.0,0.0,19149.0,64.5,19.0,0,0,Dec-2001,0.0,1.0,0.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,11.0,6.0,10.0,0.0,0.0,0.0,4.0
486,3600.0,3,13.99,123.03,C,C4,884.0,< 1 year,1,46000.0,0,2015-06-01,0,10,620.0,8,13.09,0.0,670.0,674.0,17.0,0.0,0.0,12623.0,79.9,21.0,1,0,Jun-2008,11.0,1.0,0.0,4.0,5.0,5.0,5.0,6.0,13.0,6.0,8.0,5.0,17.0,0.0,0.0,0.0,3.0
487,10000.0,3,12.74,335.69,C,C1,279.0,2 years,0,60000.0,0,2017-05-01,1,0,139.0,8,17.79,1.0,720.0,724.0,20.0,0.0,0.0,14639.0,25.9,32.0,1,0,Aug-2006,0.0,1.0,0.0,8.0,9.0,9.0,11.0,15.0,5.0,16.0,24.0,9.0,20.0,0.0,0.0,0.0,5.0
488,10000.0,5,22.4,278.47,E,E3,151.0,5 years,1,70000.0,2,2013-10-01,0,6,407.0,10,19.1,0.0,695.0,699.0,9.0,0.0,0.0,8077.0,61.7,12.0,1,0,Jan-2008,29909.0,1.0,0.0,3.0,7.0,7.0,3.0,3.0,3.0,7.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0
489,5200.0,3,11.49,171.46,B,B5,18056.0,3 years,2,50000.0,1,2015-11-01,0,4,167.0,8,18.39,1.0,665.0,669.0,10.0,0.0,0.0,7739.0,48.1,22.0,0,0,Dec-2000,4.0,1.0,1.0,5.0,7.0,7.0,5.0,8.0,9.0,8.0,12.0,7.0,10.0,0.0,0.0,0.0,4.0
490,8000.0,3,8.19,251.4,A,A5,104478.0,1 year,0,108000.0,0,2015-01-01,1,4,9.0,7,2.73,0.0,660.0,664.0,5.0,0.0,0.0,7523.0,78.4,12.0,0,0,Nov-2004,4.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,7.0,4.0,5.0,0.0,0.0,0.0,1.0
491,6500.0,3,10.99,212.78,B,B4,27751.0,3 years,1,38000.0,1,2015-11-01,0,0,279.0,17,16.93,0.0,680.0,684.0,6.0,1.0,0.0,2673.0,46.9,7.0,0,0,Dec-2004,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0
492,9600.0,3,8.24,301.9,B,B1,371195.0,10+ years,2,35500.0,1,2016-12-01,0,4,89.0,3,14.44,2.0,690.0,694.0,15.0,0.0,0.0,4250.0,15.8,22.0,0,0,Mar-2005,4.0,1.0,0.0,3.0,9.0,9.0,3.0,4.0,5.0,12.0,15.0,9.0,15.0,0.0,0.0,0.0,3.0
493,20000.0,3,5.32,602.3,A,A1,634.0,5 years,2,130000.0,1,2017-12-01,0,6,242.0,8,0.65,1.0,740.0,744.0,9.0,0.0,0.0,1475.0,2.1,17.0,0,0,Feb-2010,7.0,1.0,0.0,3.0,3.0,3.0,7.0,10.0,2.0,8.0,13.0,3.0,9.0,0.0,0.0,0.0,2.0
494,7200.0,3,11.47,237.33,B,B5,100.0,7 years,1,45000.0,1,2016-03-01,0,3,447.0,30,0.67,2.0,670.0,674.0,3.0,0.0,0.0,173.0,4.3,18.0,0,0,Nov-1998,3.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,13.0,1.0,3.0,0.0,0.0,1.0,2.0
495,7000.0,3,14.08,239.52,C,C3,1591.0,10+ years,0,110000.0,2,2017-06-01,0,0,220.0,20,19.25,2.0,690.0,694.0,9.0,0.0,0.0,1518.0,17.4,21.0,0,0,Jul-2005,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,15.0,4.0,5.0,2.0,9.0,0.0,0.0,1.0,1.0
496,20000.0,3,6.49,612.89,A,A2,161.0,1 year,0,71000.0,1,2016-05-01,0,4,126.0,38,19.98,0.0,730.0,734.0,15.0,0.0,0.0,26674.0,39.5,30.0,0,0,Feb-2001,4.0,1.0,0.0,6.0,7.0,7.0,10.0,13.0,7.0,12.0,20.0,7.0,15.0,0.0,0.0,0.0,3.0
497,15000.0,3,11.39,493.86,B,B3,148128.0,6 years,2,58000.0,0,2017-04-01,0,0,89.0,3,28.14,1.0,660.0,664.0,12.0,0.0,0.0,26065.0,92.0,14.0,1,0,Jan-2007,0.0,1.0,0.0,3.0,7.0,7.0,3.0,3.0,6.0,7.0,8.0,7.0,12.0,,0.0,1.0,1.0
498,10000.0,3,8.24,314.48,B,B1,54.0,,0,35000.0,1,2017-03-01,0,2,14.0,11,9.88,0.0,690.0,694.0,19.0,2.0,0.0,4841.0,9.3,39.0,0,0,Jul-1975,5.0,1.0,3.0,5.0,9.0,9.0,6.0,13.0,3.0,18.0,33.0,9.0,19.0,0.0,0.0,0.0,8.0
499,11000.0,3,9.49,352.32,B,B2,88059.0,5 years,1,55000.0,1,2015-01-01,0,0,95.0,13,23.89,3.0,675.0,679.0,7.0,0.0,0.0,2497.0,64.0,31.0,0,0,Sep-2005,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,16.0,4.0,13.0,3.0,7.0,0.0,0.0,0.0,2.0
500,16000.0,5,18.55,411.1,E,E2,5617.0,< 1 year,0,115000.0,0,2015-08-01,1,0,194.0,38,18.34,1.0,660.0,664.0,16.0,0.0,0.0,17639.0,81.3,51.0,1,0,Aug-2003,0.0,1.0,1.0,5.0,9.0,9.0,5.0,16.0,18.0,12.0,28.0,9.0,16.0,0.0,0.0,1.0,6.0
501,6200.0,3,17.57,222.81,D,D4,80030.0,1 year,1,70000.0,1,2015-05-01,1,0,683.0,48,17.37,1.0,680.0,684.0,4.0,0.0,0.0,297.0,29.7,51.0,0,0,Oct-2003,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,47.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,2.0
502,15000.0,3,6.49,459.67,A,A2,162033.0,2 years,2,63000.0,0,2016-02-01,0,2,703.0,8,3.92,0.0,715.0,719.0,23.0,0.0,0.0,8324.0,22.6,54.0,1,0,Jul-2001,5.0,1.0,2.0,2.0,3.0,3.0,9.0,13.0,26.0,12.0,24.0,3.0,23.0,0.0,0.0,0.0,5.0
503,15975.0,5,24.7,466.09,G,G1,229738.0,5 years,1,93800.0,1,2013-05-01,1,0,165.0,17,27.98,4.0,695.0,699.0,9.0,0.0,0.0,4288.0,42.0,42.0,1,0,May-1995,0.0,1.0,2.0,0.0,3.0,3.0,1.0,8.0,19.0,5.0,17.0,3.0,9.0,0.0,0.0,2.0,4.0
504,14000.0,3,5.32,421.61,A,A1,29.0,10+ years,0,78000.0,1,2016-10-01,0,0,276.0,20,22.05,0.0,740.0,744.0,9.0,0.0,0.0,11230.0,20.3,26.0,1,0,Mar-1999,0.0,1.0,0.0,3.0,3.0,3.0,5.0,8.0,13.0,5.0,9.0,3.0,9.0,0.0,0.0,0.0,1.0
505,10000.0,3,9.44,320.05,B,B1,15820.0,5 years,0,96000.0,1,2018-02-01,0,0,200.0,22,11.56,0.0,670.0,674.0,11.0,2.0,1.0,10719.0,30.0,20.0,0,0,Sep-2002,0.0,1.0,0.0,1.0,7.0,7.0,1.0,2.0,7.0,8.0,11.0,7.0,11.0,0.0,0.0,0.0,2.0
506,3500.0,3,18.25,126.98,D,D2,282005.0,< 1 year,2,29700.0,1,2013-07-01,0,3,360.0,0,16.12,0.0,675.0,679.0,8.0,0.0,0.0,5425.0,98.6,11.0,1,0,Oct-2004,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,7.0,3.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0
507,17600.0,3,17.27,629.86,D,D2,2442.0,7 years,1,74400.0,0,2016-04-01,1,4,100.0,4,22.57,0.0,690.0,694.0,13.0,0.0,0.0,9712.0,53.7,19.0,1,0,Jul-2003,4.0,1.0,0.0,2.0,3.0,3.0,3.0,6.0,7.0,6.0,12.0,3.0,13.0,0.0,0.0,0.0,2.0
508,14000.0,3,8.24,440.27,B,B1,121850.0,6 years,0,60000.0,1,2016-10-01,0,0,20.0,15,12.74,0.0,690.0,694.0,26.0,0.0,0.0,11767.0,49.0,39.0,0,0,Sep-1997,0.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,32.0,6.0,6.0,4.0,26.0,0.0,0.0,0.0,3.0
509,3250.0,3,10.99,106.39,B,B3,228914.0,4 years,0,39000.0,0,2011-06-01,0,8,29.0,19,2.31,0.0,685.0,689.0,6.0,0.0,0.0,905.0,23.2,13.0,1,0,May-1999,6772.0,1.0,,,,,,,,,,,,,,,
510,29700.0,5,12.12,662.47,B,B3,348674.0,7 years,2,60000.0,2,2012-03-01,0,1,224.0,3,16.96,0.0,770.0,774.0,6.0,0.0,0.0,2263.0,9.8,9.0,1,0,Sep-2006,59939.0,1.0,,,,,,,,,,,,,,,
511,9000.0,3,8.39,283.65,A,A5,1066.0,2 years,2,65000.0,1,2014-11-01,0,4,324.0,10,13.85,0.0,665.0,669.0,17.0,1.0,1.0,9351.0,42.9,49.0,0,0,Mar-1992,4.0,1.0,0.0,4.0,5.0,5.0,5.0,14.0,9.0,16.0,39.0,5.0,17.0,0.0,0.0,0.0,4.0
512,3625.0,3,14.33,124.48,C,C1,286218.0,5 years,0,50000.0,0,2012-11-01,0,0,276.0,20,25.37,0.0,675.0,679.0,10.0,0.0,0.0,2556.0,65.5,21.0,1,0,Nov-2000,51685.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,12.0,3.0,7.0,3.0,10.0,0.0,0.0,0.0,4.0
513,12000.0,3,12.42,400.99,B,B4,222894.0,5 years,1,80000.0,2,2011-10-01,0,4,51.0,13,13.9,0.0,705.0,709.0,8.0,0.0,0.0,37544.0,97.8,20.0,1,0,Sep-1994,3908.0,1.0,,,,,,,,,,,,,,,
514,18000.0,3,13.18,608.06,C,C3,24399.0,1 year,1,42000.0,2,2015-11-01,0,0,141.0,13,14.24,0.0,710.0,714.0,10.0,0.0,0.0,7318.0,44.9,16.0,0,0,Jun-2008,0.0,1.0,0.0,4.0,4.0,4.0,6.0,10.0,4.0,6.0,11.0,4.0,10.0,0.0,0.0,0.0,2.0
515,18000.0,3,6.24,549.56,A,A2,16360.0,8 years,1,80000.0,0,2015-07-01,0,4,762.0,7,14.46,1.0,680.0,684.0,10.0,0.0,0.0,11680.0,59.6,23.0,0,0,Sep-1990,4.0,1.0,0.0,3.0,4.0,4.0,6.0,12.0,5.0,9.0,18.0,4.0,9.0,0.0,0.0,0.0,2.0
516,6275.0,3,12.99,211.4,C,C1,2512.0,9 years,0,67000.0,0,2014-10-01,0,0,418.0,45,25.56,0.0,660.0,664.0,9.0,1.0,1.0,18376.0,80.2,27.0,1,0,Nov-2001,0.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,15.0,5.0,8.0,4.0,9.0,0.0,0.0,0.0,2.0
517,8000.0,3,12.99,269.52,C,C1,13.0,10+ years,1,42000.0,1,2014-10-01,1,0,351.0,3,17.14,0.0,685.0,689.0,9.0,0.0,0.0,8677.0,59.8,15.0,0,0,May-1991,0.0,1.0,0.0,3.0,6.0,6.0,5.0,9.0,1.0,8.0,14.0,6.0,9.0,0.0,0.0,0.0,4.0
518,20000.0,3,12.29,667.06,C,C1,2419.0,10+ years,1,75000.0,2,2015-08-01,0,0,34.0,18,20.96,0.0,695.0,699.0,13.0,0.0,0.0,12345.0,45.6,24.0,0,0,Feb-1994,0.0,1.0,1.0,4.0,8.0,8.0,6.0,6.0,13.0,10.0,11.0,8.0,13.0,0.0,0.0,0.0,3.0
519,10000.0,3,16.91,356.08,C,C5,28330.0,2 years,0,78000.0,0,2018-10-01,0,0,46.0,27,14.46,0.0,670.0,674.0,4.0,1.0,1.0,5224.0,88.5,9.0,0,0,Oct-2005,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0
520,12125.0,5,18.55,311.54,E,E2,51663.0,10+ years,0,72000.0,2,2015-08-01,1,0,157.0,8,39.3,0.0,710.0,714.0,14.0,0.0,0.0,72386.0,88.4,20.0,0,0,May-2000,0.0,1.0,0.0,6.0,10.0,10.0,6.0,8.0,4.0,11.0,15.0,10.0,14.0,0.0,0.0,0.0,0.0
521,12000.0,5,30.49,391.87,F,F4,4209.0,7 years,1,50000.0,1,2016-12-01,0,0,72.0,10,10.8,0.0,700.0,704.0,7.0,0.0,0.0,9888.0,76.1,14.0,0,0,May-2007,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,10.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,6.0
522,20000.0,3,7.89,625.72,A,A5,7981.0,10+ years,2,193064.0,0,2015-10-01,0,4,147.0,26,13.76,1.0,785.0,789.0,11.0,0.0,0.0,29.0,0.2,20.0,0,0,Jan-1988,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,10.0,1.0,11.0,0.0,0.0,0.0,2.0
523,14000.0,3,12.39,467.62,C,C1,108083.0,2 years,1,75000.0,2,2015-01-01,1,4,187.0,9,19.63,0.0,680.0,684.0,6.0,0.0,0.0,50832.0,97.8,22.0,1,0,Oct-1996,4.0,1.0,0.0,4.0,4.0,4.0,4.0,6.0,11.0,4.0,7.0,4.0,6.0,0.0,0.0,0.0,1.0
524,18000.0,5,6.17,217.9,A,A3,236870.0,6 years,0,55000.0,0,2010-11-01,0,4,4.0,3,15.69,0.0,790.0,794.0,17.0,0.0,0.0,36392.0,48.0,48.0,1,0,Aug-1988,11836.0,1.0,,,,,,,,,,,,,,,
525,5000.0,3,8.39,157.59,B,B1,54.0,,1,60000.0,0,2016-03-01,1,0,468.0,0,27.12,0.0,680.0,684.0,10.0,0.0,0.0,5459.0,40.1,22.0,0,0,Aug-1999,0.0,1.0,0.0,4.0,4.0,4.0,4.0,6.0,9.0,7.0,12.0,4.0,10.0,0.0,0.0,0.0,1.0
526,4400.0,3,14.99,152.51,C,C5,7204.0,1 year,0,82000.0,2,2015-01-01,0,0,400.0,17,31.71,1.0,665.0,669.0,12.0,0.0,0.0,49162.0,100.3,34.0,1,0,Oct-2001,0.0,1.0,0.0,4.0,5.0,5.0,4.0,6.0,18.0,5.0,7.0,5.0,12.0,0.0,0.0,0.0,1.0
527,12000.0,3,17.57,431.25,D,D2,693.0,3 years,1,35000.0,1,2014-03-01,0,0,143.0,8,25.86,0.0,665.0,669.0,14.0,0.0,0.0,13313.0,56.4,21.0,1,0,Nov-2005,0.0,1.0,0.0,5.0,11.0,11.0,5.0,9.0,1.0,13.0,19.0,11.0,14.0,0.0,0.0,0.0,1.0
528,30000.0,3,12.99,1010.68,C,C2,136893.0,8 years,0,95000.0,1,2016-04-01,0,0,289.0,16,13.69,0.0,710.0,714.0,11.0,0.0,0.0,35958.0,82.3,14.0,0,0,Sep-1998,0.0,1.0,0.0,4.0,9.0,9.0,4.0,5.0,2.0,9.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0
529,5000.0,3,14.46,172.01,C,C4,18514.0,< 1 year,1,19000.0,1,2016-03-01,1,0,56.0,8,27.01,0.0,665.0,669.0,8.0,0.0,0.0,4541.0,42.0,13.0,0,0,Jan-2004,0.0,1.0,1.0,3.0,5.0,5.0,3.0,4.0,4.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,2.0
530,15000.0,3,7.9,469.36,A,A4,5100.0,1 year,0,145000.0,1,2014-02-01,0,4,495.0,14,7.5,2.0,705.0,709.0,20.0,0.0,0.0,1715.0,18.4,50.0,1,0,Jun-1986,4.0,1.0,0.0,1.0,6.0,6.0,4.0,22.0,7.0,12.0,36.0,6.0,20.0,0.0,0.0,0.0,3.0
531,3500.0,3,6.62,107.47,A,A2,223367.0,8 yea
